Temperature,Humidity,Light,Voltage,Controller ID,Output
32,49,143.06,2.64,3,0
32,49,141.68,2.63,5,0
32,49,144.6,2.58,2,0
32,49,146.96,2.64,4,0
32,49,141.23,2.58,4,0
32,49,139.88,2.66,1,0
32,49,144.6,2.67,1,0
32,49,137.81,2.63,4,0
32,49,139.14,2.63,2,0
32,49,149.86,2.6,1,0
32,49,149.7,2.69,3,0
32,49,142.29,2.66,3,0
32,49,149.86,2.62,4,0
32,49,140.18,2.61,2,0
32,49,148.56,2.6,2,0
31.9,49,149.7,2.69,3,0
31.9,49,151.51,2.67,4,0
32,49,145.07,2.65,4,0
31.9,49,137.67,2.61,1,0
31.9,49,139.88,2.64,3,0
31.9,49,146.33,2.68,1,0
31.9,49,150.52,2.69,2,0
31.9,49,146.65,2.64,4,0
31.9,49,147.12,2.6,1,0
31.9,49,148.56,2.66,3,0
31.9,49,137.38,2.65,2,0
31.9,49,146.01,2.58,5,0
31.8,49,145.54,2.68,4,0
31.8,49,152.17,2.7,4,0
31.9,49,149.37,2.61,1,0
31.8,49,147.28,2.66,2,0
31.8,49,139.73,2.66,1,0
31.8,49,139.43,2.68,1,0
31.8,49,141.23,2.58,5,0
31.8,49,150.52,2.69,2,0
31.8,49,147.12,2.63,1,0
31.8,49,150.03,2.68,1,0
31.8,49,144.29,2.67,2,0
31.8,49,141.23,2.61,1,0
31.8,49,146.17,2.66,3,0
31.8,54.83475897,139.14,2.55,5,0
30.10112545,49,142.45,2.53,4,0
31.8,49,140.03,2.65,4,0
31.8,49,139.88,2.63,4,0
31.8,49,142.45,2.71,2,0
31.9,49,148.08,2.66,5,0
31.8,49,151.84,2.61,3,0
31.8,49,147.28,2.67,2,0
31.8,49,150.35,2.6,1,0
31.8,49,139.29,2.65,5,0
31.8,49,149.7,2.61,5,0
31.8,49,143.06,2.68,2,0
31.8,49,144.45,2.7,4,0
31.8,49,141.68,2.59,2,0
31.8,48,139.73,2.63,5,0
31.8,48,146.65,2.58,3,0
31.8,49,141.99,2.61,4,0
31.9,48,142.45,2.62,2,0
31.9,48,144.45,2.62,3,0
31.9,49,149.7,2.59,4,0
31.9,54.83475897,148.89,2.6,5,0
30.10112545,49,154.18,2.58,1,0
31.9,49,145.23,2.65,4,0
31.9,49,142.6,2.57,5,0
32,49,148.24,2.67,2,0
31.9,49,148.56,2.64,4,0
31.9,49,137.67,2.63,3,0
31.9,49,144.29,2.59,2,0
31.9,49,147.6,2.61,1,0
31.9,49,143.83,2.62,2,0
31.9,49,133.65,2.66,2,0
31.9,49,145.07,2.66,5,0
31.9,49,152.67,2.55,3,0
31.9,49,153.17,2.6,3,0
31.9,49,137.38,2.58,5,0
31.9,49,149.7,2.6,2,0
31.9,49,144.14,2.69,4,0
32,49,135.64,2.66,4,0
32,49,137.81,2.67,1,0
32,49,138.99,2.65,5,0
32,49,133.09,2.59,3,0
31.9,49,138.84,2.72,3,0
31.9,49,135.07,2.56,4,0
31.9,49,144.6,2.66,2,0
31.9,49,136.65,2.59,3,0
31.9,49,144.92,2.6,2,0
31.9,49,155.03,2.68,1,0
31.9,49,137.23,2.61,1,0
31.9,49,144.76,2.61,3,0
31.9,49,152.84,2.61,4,0
31.9,49,153.85,2.64,1,0
31.9,49,147.12,2.6,1,0
31.9,49,131.43,2.58,3,0
31.9,49,147.6,2.58,3,0
31.9,49,133.23,2.61,1,0
31.9,49,136.5,2.66,3,0
31.9,49,135.78,2.67,3,0
31.9,49,134.08,2.66,4,0
31.9,49,147.28,2.67,2,0
31.9,49,143.83,2.67,3,0
31.9,49,144.6,2.58,5,0
31.9,49,142.14,2.62,3,0
31.8,49,128.84,2.63,4,0
31.9,49,147.12,2.58,5,0
31.9,49,138.69,2.62,4,0
31.9,49,134.36,2.64,3,0
31.9,49,144.14,2.63,2,0
31.9,49,140.18,2.55,1,0
31.9,49,136.79,2.61,3,0
31.9,49,140.03,2.57,4,0
31.9,48,142.29,2.58,3,0
31.9,48,141.38,2.68,4,0
31.9,48,133.65,2.66,4,0
31.9,48,146.17,2.6,1,0
32,49,146.8,2.69,2,0
32,49,132.67,2.66,3,0
31.9,49,148.73,2.6,1,0
32,49,142.9,2.65,3,0
32,48,139.73,2.65,3,0
32,48,132.53,2.6,2,0
32,48,135.21,2.63,5,0
32,48,139.43,2.61,1,0
32,48,130.19,2.56,4,0
32,48,137.23,2.65,5,0
32,48,129.79,2.67,1,0
32,48,140.18,2.64,5,0
32,48,133.65,2.61,3,0
32,48,139.29,2.61,3,0
32,48,139.73,2.61,3,0
32,48,128.98,2.66,1,0
32,48,130.33,2.64,1,0
32,48,140.18,2.58,4,0
32,47,132.67,2.67,3,0
32,48,130.6,2.59,5,0
32,47,133.23,2.68,5,0
32,47,128.57,2.6,4,0
32,47,129.25,2.61,3,0
32,47,136.94,2.57,2,0
32,47,132.95,2.68,4,0
32.1,47,129.11,2.58,2,0
32.1,47,129.52,2.6,2,0
32.1,47,132.95,2.69,1,0
32.1,47,129.38,2.65,2,0
32.1,47,121.84,2.66,5,0
32.1,54.83475897,137.52,2.66,5,0
30.10112545,47,129.11,2.64,5,0
32.1,47,137.81,2.65,2,0
32.1,54.83475897,128.57,2.59,4,0
30.10112545,47,122.72,2.58,1,0
32.1,47,122.59,2.61,1,0
32.2,47,133.51,2.61,5,0
32.2,48,137.23,2.63,4,0
32.2,48,131.56,2.67,3,0
32.2,47,130.6,2.66,2,0
32.2,49,120.22,2.66,3,0
32.2,48,134.64,2.66,2,0
32.1,48,128.57,2.56,1,0
32.1,48,120.47,2.59,1,0
32.1,48,128.57,2.6,5,0
32.1,48,128.98,2.55,4,0
32.1,48,128.57,2.64,5,0
32.1,48,122.21,2.66,1,0
32.1,48,132.95,2.64,2,0
32.1,48,119.85,2.69,1,0
32.1,48,131.98,2.59,4,0
32.1,48,138.69,2.61,3,0
32.1,48,138.11,2.64,2,0
32,48,140.18,2.7,4,0
32,48,122.72,2.59,4,0
32,48,129.11,2.54,1,0
32,48,128.57,2.69,2,0
32,54.83475897,135.07,2.68,4,0
30.10112545,49,121.84,2.61,1,0
32,49,129.11,2.71,1,0
32,49,134.93,2.67,2,0
32,49,126.06,2.72,5,0
32,49,122.97,2.63,4,0
32,49,138.11,2.6,3,0
32,49,131.29,2.57,4,0
32,49,130.6,2.59,2,0
32,49,129.92,2.57,3,0
32,49,128.57,2.71,1,0
31.9,49,128.57,2.76,5,0
32,49,120.84,2.68,1,0
32,49,131.56,2.6,4,0
32,49,129.92,2.57,5,0
32,49,130.6,2.68,1,0
32,49,123.86,2.69,4,0
32,49,139.29,2.56,3,0
32,49,132.39,2.56,4,0
32,49,133.65,2.65,3,0
32,49,137.23,2.59,2,0
32,54.83475897,132.12,2.6,5,0
30.10112545,49,124.5,2.58,1,0
32,49,121.84,2.58,3,0
32,54.83475897,120.22,2.57,1,0
30.10112545,49,135.78,2.59,2,0
32,49,128.57,2.66,2,0
32,49,120.1,2.59,1,0
32,49,121.96,2.57,3,0
32,49,119.48,2.67,4,0
32,49,117.18,2.56,5,0
32,49,123.35,2.64,5,0
32,49,125.54,2.64,2,0
32,49,120.22,2.55,5,0
32,49,118.27,2.71,3,0
32,49,135.35,2.68,4,0
32,49,117.07,2.68,4,0
32,49,118.27,2.68,2,0
32,49,129.92,2.67,1,0
32,49,120.59,2.66,4,0
32,50,133.23,2.58,3,0
32,49,122.97,2.65,2,0
32,50,120.22,2.64,4,0
32,50,121.71,2.62,5,0
32,50,130.74,2.66,4,0
32,54.83475897,118.27,2.58,1,0
30.10112545,50,121.09,2.68,1,0
32,50,123.61,2.6,1,0
32,50,113.2,2.6,5,0
32,50,130.6,2.53,4,0
32,50,128.57,2.66,5,0
32,54.83475897,116.35,2.66,5,0
30.10112545,50,132.39,2.53,1,0
32,50,116.47,2.56,2,0
32,54.83475897,128.84,2.6,3,0
30.10112545,50,128.84,2.63,5,0
32.1,50,133.09,2.56,4,0
32.1,50,128.57,2.58,3,0
32.1,50,118.39,2.58,1,0
32.1,50,128.57,2.59,3,0
32.1,50,118.27,2.64,1,0
32,50,126.06,2.57,1,0
32.1,50,116.59,2.65,1,0
32.1,50,122.46,2.65,5,0
32.1,50,130.74,2.7,3,0
32,50,128.71,2.6,4,0
32.1,50,119.12,2.67,2,0
32.1,50,118.39,2.59,2,0
32.1,50,123.1,2.65,5,0
32.1,50,112.63,2.59,2,0
32.1,50,120.22,2.57,2,0
32,50,128.57,2.59,5,0
32.1,50,128.57,2.64,5,0
32.1,50,125.15,2.66,2,0
32.1,50,122.46,2.58,1,0
32.1,50,130.74,2.66,1,0
32.1,50,119.36,2.69,4,0
32,50,118.39,2.57,1,0
32.1,50,124.89,2.62,5,0
32.1,50,115.29,2.65,5,0
32,54.83475897,118.15,2.56,5,0
30.10112545,50,128.57,2.54,4,0
32.1,51,114.24,2.67,1,0
32.1,50,115.06,2.58,3,0
32.1,51,125.93,2.64,4,0
32.2,50,116.23,2.68,3,0
32.1,51,114.36,2.6,1,0
32.1,51,125.54,2.56,1,0
32.2,50,125.93,2.54,4,0
32.2,50,125.67,2.63,4,0
32.1,50,119.85,2.63,5,0
32.1,50,128.57,2.67,4,0
32.1,51,118.15,2.61,1,0
32.2,50,111.16,2.53,4,0
32.1,50,123.86,2.59,2,0
32.2,50,116.59,2.55,2,0
32.1,51,109.27,2.67,2,0
32.3,51,112.4,2.65,3,0
32.3,51,125.93,2.62,3,0
32.3,51,123.73,2.64,1,0
32.3,51,112.52,2.7,2,0
32.3,51,123.1,2.68,5,0
32.3,51,112.97,2.68,1,0
32.3,51,130.6,2.64,3,0
32.3,51,122.46,2.67,3,0
32.3,51,120.84,2.55,2,0
32.3,51,121.46,2.71,5,0
32.3,51,124.63,2.56,3,0
32.3,51,123.35,2.54,3,0
32.3,51,111.61,2.54,4,0
32.3,51,119.48,2.57,5,0
32.3,51,111.16,2.63,1,0
32.3,51,128.57,2.6,5,0
32.3,51,118.27,2.68,3,0
32.3,54.83475897,121.59,2.68,3,0
30.10112545,51,112.75,2.51,5,0
32.3,51,117.42,2.55,1,0
32.3,51,114.24,2.66,1,0
32.3,51,110.71,2.62,1,0
32.3,51,128.57,2.6,4,0
32.3,51,108.51,2.6,2,0
32.3,51,112.63,2.67,3,0
32.3,51,129.25,2.72,1,0
32.3,51,118.39,2.59,3,0
32.3,51,120.34,2.62,1,0
32.3,51,116.95,2.58,3,0
32.3,51,116,2.68,1,0
32.3,50,112.4,2.6,4,0
32.3,50,114.13,2.71,1,0
32.3,51,115.06,2.65,1,0
32.3,51,118.87,2.65,2,0
32.3,51,123.35,2.59,3,0
32.3,51,122.84,2.55,5,0
32.3,51,115.76,2.63,1,0
32.3,51,120.22,2.65,4,0
32.3,51,116.12,2.56,5,0
32.3,51,120.22,2.66,1,0
32.3,51,126.06,2.71,3,0
32.3,51,128.57,2.58,1,0
32.4,51,120.59,2.68,5,0
32.4,50,118.51,2.57,1,0
32.4,51,116.12,2.57,4,0
32.4,51,120.96,2.55,4,0
32.4,50,122.09,2.72,4,0
32.4,51,125.93,2.64,2,0
32.4,54.83475897,115.06,2.65,3,0
30.10112545,51,118.27,2.51,5,0
32.4,51,112.4,2.63,4,0
32.4,51,114.71,2.64,3,0
32.4,51,116.12,2.58,2,0
32.4,51,122.09,2.71,2,0
32.4,51,120.59,2.58,2,0
32.4,51,111.16,2.65,1,0
32.4,51,126.19,2.67,1,0
32.4,51,110.94,2.55,3,0
32.4,51,116.47,2.63,3,0
32.4,54.83475897,112.63,2.55,5,0
30.10112545,51,103.62,2.54,3,0
32.4,51,111.39,2.63,1,0
32.4,51,111.95,2.58,2,0
32.4,51,114.82,2.59,2,0
32.4,51,113.78,2.65,4,0
32.4,51,117.18,2.59,5,0
32.4,51,110.38,2.67,4,0
32.4,51,117.18,2.59,2,0
32.4,51,113.09,2.68,2,0
32.4,51,108.94,2.58,2,0
32.4,51,124.37,2.61,1,0
32.4,51,114.59,2.73,3,0
32.4,51,122.84,2.69,3,0
32.4,51,109.38,2.66,3,0
32.4,51,112.06,2.58,2,0
32.4,51,124.89,2.56,2,0
32.4,51,110.83,2.72,5,0
32.4,51,123.86,2.61,3,0
32.4,51,110.94,2.61,4,0
32.4,51,108.94,2.54,1,0
32.4,51,115.06,2.58,3,0
32.4,54.83475897,112.63,2.64,1,0
30.10112545,51,112.86,2.58,2,0
32.4,51,119.97,2.68,1,0
32.5,51,110.27,2.68,2,0
32.5,51,126.06,2.65,1,0
32.5,51,110.94,2.6,4,0
32.5,51,125.67,2.55,2,0
32.5,51,123.99,2.61,2,0
32.5,51,111.39,2.59,3,0
32.5,51,110.94,2.6,1,0
32.5,51,118.87,2.59,4,0
32.5,51,118.99,2.62,5,0
32.5,51,107.64,2.67,2,0
32.5,51,115.53,2.55,3,0
32.5,51,114.24,2.63,5,0
32.5,51,111.61,2.71,1,0
32.5,51,118.15,2.56,3,0
32.5,51,122.59,2.53,2,0
32.5,51,109.38,2.53,3,0
32.5,51,122.84,2.72,5,0
32.4,51,117.66,2.77,2,0
32.5,51,109.6,2.64,5,0
32.4,51,115.76,2.59,3,0
32.4,51,107.1,2.55,4,0
32.4,51,110.27,2.55,3,0
32.4,51,110.16,2.6,1,0
32.4,52,123.48,2.67,4,0
32.4,52,109.82,2.63,1,0
32.5,51,111.16,2.59,1,0
32.5,51,121.09,2.65,1,0
32.5,51,121.96,2.65,3,0
32.5,51,117.07,2.69,4,0
32.5,51,109.05,2.57,3,0
32.5,51,105.29,2.63,5,0
32.5,51,120.1,2.69,1,0
32.4,58,186.987377,2.67,5,0
31.2,58,146.01,2.59,4,0
31.1,59,148.89,2.51,2,0
31.1,59,168.58,2.56,3,0
31.1,59,149.05,2.5,4,0
31.2,59,144.6,2.59,2,0
31.1,59,137.67,2.66,4,0
31.2,59,157.62,2.55,2,0
31.2,59,153.85,2.57,3,0
31.2,59,136.36,2.61,5,0
31.2,59,155.55,2.57,2,0
31.2,59,149.7,2.57,3,0
31.2,59,144.45,2.61,4,0
31.2,59,152.5,2.61,2,0
31.2,59,144.76,2.64,3,0
31.1,59,143.52,2.55,2,0
31.1,59,144.29,2.52,5,0
31.1,59,162.61,2.62,3,0
31.1,59,160.63,2.55,3,0
31.1,59,155.03,2.53,2,0
31.1,59,154.18,2.6,1,0
31.1,59,163.16,2.69,2,0
31.2,58,150.35,2.56,5,0
31.2,57,160.63,2.66,2,0
31.2,57,139.73,2.63,4,0
31.2,57,154.52,2.57,3,0
31.2,54.83475897,139.29,2.59,4,0
30.10112545,54.83475897,149.7,2.49,5,0
30.10112545,57,161.89,2.6,2,0
31.2,57,142.75,2.61,5,0
31.2,57,145.54,2.62,1,0
31.2,57,154.69,2.61,3,0
31.2,56,142.9,2.61,3,0
31.2,56,140.18,2.57,5,0
31.3,56,154.86,2.63,1,0
31.3,56,151.51,2.52,5,0
31.3,56,162.25,2.63,3,0
31.3,56,145.86,2.66,4,0
31.3,56,143.83,2.56,1,0
31.3,56,145.07,2.58,1,0
31.3,54.83475897,166.68,2.61,1,0
30.10112545,56,158.68,2.58,3,0
31.3,56,146.49,2.59,1,0
31.3,56,137.81,2.67,1,0
31.3,56,154.69,2.55,3,0
31.4,56,128.71,2.65,3,0
31.3,56,96.85,2.58,5,0
31.4,56,104.24,2.55,3,0
31.4,55,99.18,2.65,2,0
31.4,55,137.52,2.56,1,0
31.4,55,147.44,2.58,3,0
31.4,55,155.21,2.67,4,0
31.4,55,156.93,2.61,1,0
31.4,55,156.75,2.69,4,0
31.4,55,150.19,2.62,1,0
31.5,55,148.73,2.55,2,0
31.5,56,154.18,2.57,2,0
31.5,56,143.21,2.64,3,0
31.5,56,152.34,2.64,2,0
31.5,56,149.86,2.56,4,0
31.5,56,160.63,2.55,1,0
31.5,56,159.38,2.66,4,0
31.5,55,154.35,2.62,4,0
31.5,55,161.53,2.62,4,0
31.5,55,140.78,2.63,5,0
31.5,55,151.51,2.62,1,0
31.5,55,166.68,2.65,3,0
31.5,55,157.8,2.55,1,0
31.5,55,160.27,2.59,5,0
31.5,55,168.2,2.53,1,0
31.5,54,143.52,2.57,3,0
31.5,54,153,2.59,2,0
31.5,55,157.97,2.6,4,0
31.5,55,153,2.58,2,0
31.5,55,160.45,2.67,5,0
31.5,54.83475897,144.14,2.64,3,0
30.10112545,54,154.52,2.6,4,0
31.5,54,149.54,2.54,4,0
31.5,54,155.89,2.56,2,0
31.5,54,144.92,2.57,4,0
31.5,54,152.17,2.66,4,0
31.5,54,139.88,2.67,2,0
31.5,54,155.03,2.63,1,0
31.5,54,150.68,2.61,4,0
31.6,54,155.21,2.64,1,0
31.5,54,157.97,2.56,1,0
31.6,54,147.12,2.55,5,0
31.6,54,144.92,2.53,3,0
31.5,53,167.63,2.56,2,0
31.6,53,153.17,2.61,1,0
31.6,53,149.54,2.53,1,0
31.6,53,155.89,2.59,4,0
31.6,53,164.45,2.61,4,0
31.6,53,150.19,2.55,2,0
31.5,53,155.21,2.61,2,0
31.6,53,172.66,2.67,1,0
31.6,53,141.84,2.65,2,0
31.6,54.83475897,141.08,2.56,5,0
30.10112545,52,144.92,2.62,5,0
31.6,52,152.34,2.55,3,0
31.6,52,155.03,2.61,5,0
31.6,53,144.6,2.6,4,0
31.6,53,158.15,2.59,1,0
31.6,53,160.45,2.69,2,0
31.6,53,160.27,2.55,3,0
31.6,53,147.12,2.63,1,0
31.6,53,144.14,2.64,2,0
31.6,53,155.03,2.52,1,0
31.6,53,158.68,2.64,2,0
31.6,53,150.52,2.56,5,0
31.6,53,157.97,2.58,1,0
31.6,53,170.9,2.59,4,0
31.6,53,152.5,2.64,3,0
31.6,54,135.21,2.58,3,0
31.6,54,146.65,2.61,5,0
31.6,54,152.67,2.56,3,0
31.6,54,146.8,2.55,3,0
31.6,54,141.68,2.62,1,0
31.6,53,149.37,2.61,1,0
31.6,54.83475897,149.86,2.59,2,0
30.10112545,53,154.52,2.53,4,0
31.6,53,150.52,2.67,3,0
31.6,53,158.5,2.63,1,0
31.6,53,160.63,2.55,2,0
31.6,53,160.27,2.59,1,0
31.7,53,143.83,2.55,4,0
31.6,52,142.9,2.61,4,0
31.6,53,138.99,2.57,1,0
31.6,53,147.28,2.5,1,0
31.6,53,141.68,2.65,3,0
31.6,52,163.53,2.59,3,0
31.6,52,149.7,2.6,2,0
31.6,52,163.71,2.67,3,0
31.6,54.83475897,166.5,2.68,3,0
30.10112545,52,157.1,2.63,1,0
31.6,52,159.74,2.59,3,0
31.6,52,157.97,2.62,1,0
31.6,52,156.24,2.66,5,0
31.6,52,146.33,2.63,3,0
31.6,52,159.03,2.59,5,0
31.6,52,161.53,2.6,4,0
31.6,52,149.86,2.56,2,0
31.6,52,157.97,2.55,2,0
31.6,52,156.58,2.64,5,0
31.6,52,150.19,2.67,4,0
31.6,52,150.19,2.59,5,0
31.6,53,143.83,2.57,1,0
31.6,53,146.8,2.57,1,0
31.6,53,142.6,2.6,2,0
31.6,53,166.31,2.56,2,0
31.6,53,143.67,2.58,1,0
31.6,53,146.96,2.6,2,0
31.6,52,149.7,2.66,5,0
31.6,54.83475897,145.38,2.54,3,0
30.10112545,53,153.34,2.61,3,0
31.6,53,154.69,2.65,5,0
31.6,53,140.63,2.56,2,0
31.6,53,163.71,2.61,3,0
31.6,53,160.09,2.61,3,0
31.6,53,150.68,2.63,5,0
31.6,53,146.96,2.57,4,0
31.6,53,161.17,2.57,5,0
31.6,53,157.1,2.6,2,0
31.6,54.83475897,155.38,2.65,5,0
30.10112545,53,146.33,2.55,3,0
31.6,53,157.62,2.62,4,0
31.6,53,142.45,2.56,5,0
31.6,53,160.63,2.64,5,0
31.6,53,152.34,2.59,3,0
31.6,54,158.5,2.64,1,0
31.6,54,155.21,2.64,1,0
31.6,54,158.32,2.6,1,0
31.6,53,161.17,2.53,4,0
31.6,54.83475897,157.8,2.61,1,0
30.10112545,54,166.31,2.63,3,0
31.6,54,146.65,2.58,2,0
31.6,54,156.58,2.57,1,0
31.6,54,150.85,2.65,5,0
31.6,54,157.97,2.65,2,0
31.6,54,155.03,2.63,1,0
31.6,54,151.51,2.63,5,0
31.5,54,144.6,2.61,5,0
31.6,54,157.8,2.64,1,0
31.6,54,144.45,2.61,3,0
31.6,54,149.7,2.58,1,0
31.6,54,160.09,2.53,4,0
31.6,54,144.6,2.58,4,0
31.6,54,166.5,2.62,4,0
31.5,54,166.68,2.61,4,0
31.6,54,164.08,2.57,4,0
31.6,54,151.18,2.57,3,0
31.6,54,149.54,2.59,4,0
31.6,54,158.68,2.57,1,0
31.6,54,152.67,2.62,5,0
31.6,55,151.51,2.61,2,0
31.6,55,157.62,2.58,4,0
31.6,54.83475897,151.34,2.58,1,0
30.10112545,55,144.6,2.62,4,0
31.6,55,155.38,2.57,3,0
31.6,55,160.45,2.67,5,0
31.6,55,160.81,2.65,3,0
31.6,55,164.45,2.69,1,0
31.6,55,144.76,2.68,4,0
31.6,55,141.23,2.66,3,0
31.6,55,156.06,2.69,3,0
31.6,55,164.63,2.58,4,0
31.6,55,153.34,2.62,2,0
31.5,55,154.18,2.59,5,0
31.6,55,156.24,2.61,5,0
31.7,55,140.78,2.58,4,0
31.6,55,141.53,2.59,4,0
31.7,55,147.44,2.55,4,0
31.6,54,161.53,2.6,5,0
31.6,55,162.98,2.61,4,0
31.7,54,150.03,2.67,4,0
31.7,55,163.16,2.59,1,0
31.7,55,144.92,2.68,4,0
31.7,55,152.34,2.68,1,0
31.7,53,165.75,2.67,4,0
31.7,53,161.17,2.6,3,0
31.6,54,144.45,2.61,3,0
31.6,54,156.06,2.6,1,0
31.6,54,150.52,2.68,3,0
31.6,54,144.6,2.63,4,0
31.5,54,154.02,2.61,4,0
31.6,54,153.17,2.61,1,0
31.6,54,161.53,2.58,5,0
31.7,54,145.07,2.58,5,0
31.7,54,150.85,2.59,2,0
31.7,55,157.8,2.68,4,0
31.7,54,166.87,2.57,5,0
31.6,54,153.34,2.59,1,0
31.7,54,160.99,2.59,3,0
31.6,54,164.63,2.55,5,0
31.7,54,143.06,2.55,3,0
31.7,54,151.18,2.66,4,0
31.7,54,155.03,2.58,2,0
31.7,54,157.97,2.67,3,0
31.7,54,143.52,2.59,1,0
31.7,53,162.98,2.62,3,0
31.7,54,155.89,2.59,4,0
31.6,54,153.85,2.63,5,0
31.7,54,153.51,2.64,3,0
31.7,54,143.52,2.61,5,0
31.7,53,142.45,2.63,1,0
31.6,53,160.63,2.58,2,0
31.7,52,155.21,2.62,5,0
31.7,52,149.7,2.59,1,0
31.5,53,154.52,2.64,3,0
31.7,53,143.67,2.67,1,0
31.6,53,144.6,2.57,5,0
31.6,54,166.12,2.59,3,0
31.6,54,150.19,2.6,2,0
31.7,54,156.93,2.6,1,0
31.6,54,147.6,2.63,5,0
31.7,54,139.73,2.63,4,0
31.7,54,161.53,2.58,3,0
31.6,54,150.68,2.67,2,0
31.7,54,158.85,2.57,2,0
31.7,54,150.52,2.56,3,0
31.7,54,154.86,2.58,3,0
31.7,54,151.34,2.66,4,0
31.7,54,141.38,2.57,3,0
31.6,54,143.67,2.59,5,0
31.7,54,141.99,2.58,3,0
31.7,54,160.81,2.66,2,0
31.6,54,164.08,2.63,3,0
31.6,54,142.29,2.58,1,0
31.7,54,141.84,2.61,1,0
31.6,54.83475897,156.06,2.56,4,0
30.10112545,54,150.85,2.54,5,0
31.6,54,160.81,2.64,3,0
31.7,54,149.54,2.61,5,0
31.6,53,146.33,2.57,4,0
31.6,54,157.8,2.65,1,0
31.6,53,155.03,2.55,1,0
31.6,53,163.53,2.66,5,0
31.6,54,160.45,2.66,1,0
31.7,54,161.89,2.66,2,0
31.6,54.83475897,154.69,2.66,4,0
30.10112545,54,152.84,2.63,5,0
31.6,54,153.34,2.62,3,0
31.6,54,159.03,2.57,2,0
31.6,54,146.01,2.58,5,0
31.6,54,144.92,2.56,3,0
31.6,54,157.97,2.6,1,0
31.6,54,149.21,2.67,5,0
31.6,54,149.7,2.6,4,0
31.6,54,147.92,2.57,2,0
31.7,54.83475897,154.52,2.58,5,0
30.10112545,54,144.76,2.58,5,0
31.6,54,148.56,2.6,2,0
31.6,54,141.53,2.66,5,0
31.6,54,157.45,2.61,3,0
31.6,54,146.33,2.57,5,0
31.6,54,143.83,2.65,2,0
31.6,54,156.93,2.61,2,0
31.6,54,162.8,2.58,5,0
31.6,54,147.28,2.58,5,0
31.6,54.83475897,145.07,2.59,4,0
30.10112545,53,151.18,2.56,4,0
31.7,53,145.07,2.57,5,0
31.6,53,153.17,2.61,2,0
31.6,53,154.35,2.61,2,0
31.6,54,158.5,2.62,1,0
31.7,54,157.45,2.62,1,0
31.5,53,140.18,2.67,4,0
31.6,53,153.34,2.57,4,0
31.6,53,148.56,2.59,3,0
31.7,54.83475897,147.28,2.67,5,0
30.10112545,53,147.44,2.54,5,0
31.6,53,158.68,2.6,5,0
31.7,53,145.07,2.66,1,0
31.6,53,157.27,2.55,5,0
31.6,54,150.52,2.67,5,0
31.6,54,143.83,2.6,5,0
31.6,54,144.6,2.64,3,0
31.6,54,146.96,2.63,5,0
31.6,54,149.7,2.59,1,0
31.6,54,156.58,2.63,2,0
31.6,54,159.91,2.55,1,0
31.6,54,155.38,2.58,1,0
31.6,54,217.66,2.65,2,0
31.6,54.83475897,235.47,2.65,2,0
30.10112545,54,219.33,2.61,3,0
31.6,53,227.33,2.63,4,0
31.8,54,252.09,2.66,2,0
31.8,54,246.02,2.59,3,0
31.8,54.83475897,233.31,2.61,5,0
30.10112545,54,236.09,2.54,3,0
31.8,54,226.45,2.65,5,0
31.6,54,217.66,2.63,3,0
31.8,54,232.71,2.58,5,0
31.8,54,215.75,2.59,3,0
31.8,54.83475897,249.36,2.58,4,0
30.10112545,54,233.01,2.55,1,0
31.8,54,208.86,2.59,2,0
31.8,54,227.62,2.62,2,0
31.8,54,223.27,2.61,5,0
31.8,54,240.18,2.67,1,0
31.8,54,227.92,2.66,4,0
31.8,54,223.56,2.6,3,0
31.8,54,225,2.61,4,0
31.8,54,209.11,2.62,3,0
31.8,54,223.27,2.6,2,0
31.8,54,218.22,2.58,2,0
31.8,54,221.29,2.58,1,0
31.8,54,231.8,2.57,1,0
31.8,54,209.89,2.59,1,0
31.8,54,213.86,2.57,5,0
31.8,54,235.78,2.57,5,0
31.8,54,211.73,2.63,2,0
31.8,54,227.03,2.65,1,0
31.8,54,216.3,2.63,4,0
31.8,54,206.29,2.63,5,0
31.8,54,218.22,2.63,3,0
31.8,54,235.78,2.64,5,0
31.6,54,227.92,2.63,4,0
31.8,54,219.33,2.58,1,0
31.8,54,225.87,2.59,3,0
31.8,54,237.33,2.58,4,0
31.8,54,223.27,2.58,2,0
31.8,54,237.96,2.56,5,0
31.8,54,232.1,2.6,3,0
31.6,54.83475897,226.74,2.6,2,0
30.10112545,54.83475897,231.49,2.55,4,0
30.10112545,54,217.39,2.57,4,0
31.8,54,231.49,2.61,1,0
31.6,54,236.09,2.62,5,0
31.8,54,215.48,2.61,4,0
31.6,54,204.02,2.61,1,0
31.6,54,226.45,2.62,1,0
31.6,54,213.33,2.59,5,0
31.6,54,217.39,2.62,5,0
31.6,54,238.91,2.61,4,0
31.6,54,219.88,2.6,1,0
31.6,54,232.71,2.64,1,0
31.6,54,224.71,2.59,2,0
31.6,54,216.57,2.66,3,0
31.6,54,226.74,2.6,3,0
31.6,54,221.57,2.61,3,0
31.6,54,213.33,2.6,5,0
31.6,54,222.7,2.61,5,0
31.6,54,215.48,2.58,5,0
31.6,54,226.74,2.62,1,0
31.6,54.83475897,221,2.61,2,0
30.10112545,54,246.02,2.56,1,0
31.6,54,225.29,2.6,1,0
31.6,54,206.54,2.6,4,0
31.7,54,224.71,2.63,3,0
31.6,54,203.52,2.64,1,0
